time,value,readout,run,experiment,value_post_inhib_scaled
930,0.101023353,PH,5,3,0.101023353
945,0.075177119,PH,5,3,0.075177119
960,0.116111257,PH,5,3,0.116111257
975,0.066649173,PH,5,3,0.066649173
990,0.060220415,PH,5,3,0.060220415
1005,0.063106796,PH,5,3,0.063106796
1020,0.077538704,PH,5,3,0.077538704
1035,0.082393073,PH,5,3,0.082393073
1050,0.089215429,PH,5,3,0.089215429
1065,0.066517974,PH,5,3,0.066517974
1080,0.08278667,PH,5,3,0.08278667
1095,0.117816846,PH,5,3,0.117816846
1110,0.081081081,PH,5,3,0.081081081
1125,0.090265022,PH,5,3,0.090265022
1140,0.161899764,PH,5,3,0.161899764
1155,0.098005773,PH,5,3,0.098005773
1170,0.12818158,PH,5,3,0.12818158
1185,0.122015219,PH,5,3,0.122015219
1200,0.116898452,PH,5,3,0.116898452
1215,0.060745211,PH,5,3,0.060745211
1230,0.095512989,PH,5,3,0.095512989
1245,0.10312254,PH,5,3,0.10312254
1260,0.075964314,PH,5,3,0.075964314
1275,0.13592233,PH,5,3,0.13592233
1290,0.1094201,PH,5,3,0.1094201
1305,0.13277355,PH,5,3,0.13277355
1320,0.164917345,PH,5,3,0.164917345
1335,0.113356075,PH,5,3,0.113356075
1350,0.141301496,PH,5,3,0.141301496
1365,0.065993178,PH,5,3,0.065993178
1380,0.14681186,PH,5,3,0.14681186
1395,0.081605878,PH,5,3,0.081605878
1410,0.130936762,PH,5,3,0.130936762
1425,0.15310942,PH,5,3,0.15310942
1440,0.095512989,PH,5,3,0.095512989
1455,0.154159013,PH,5,3,0.154159013
1470,0.158357387,PH,5,3,0.158357387
1485,0.139727106,PH,5,3,0.139727106
1500,0.051036473,PH,5,3,0.051036473
1515,0.091445815,PH,5,3,0.091445815
1530,0.055497245,PH,5,3,0.055497245
1545,0.114274469,PH,5,3,0.114274469
1560,0.142744686,PH,5,3,0.142744686
1575,0.14379428,PH,5,3,0.14379428
1590,0.195749147,PH,5,3,0.195749147
1605,0.130149567,PH,5,3,0.130149567
1620,0.146024665,PH,5,3,0.146024665
1635,0.106402519,PH,5,3,0.106402519
1650,0.155077408,PH,5,3,0.155077408
1665,0.215953818,PH,5,3,0.215953818
1680,0.201915508,PH,5,3,0.201915508
1695,0.156914196,PH,5,3,0.156914196
1710,0.197192338,PH,5,3,0.197192338
1725,0.142351089,PH,5,3,0.142351089
1740,0.106140121,PH,5,3,0.106140121
1755,0.140776699,PH,5,3,0.140776699
1770,0.160456573,PH,5,3,0.160456573
1785,0.125557596,PH,5,3,0.125557596
1800,0.232484912,PH,5,3,0.232484912
1815,0.217265809,PH,5,3,0.217265809
1830,0.238126476,PH,5,3,0.238126476
1845,0.173707688,PH,5,3,0.173707688
1860,0.173970087,PH,5,3,0.173970087
1875,0.18276043,PH,5,3,0.18276043
1890,0.22972973,PH,5,3,0.22972973
1905,0.166885332,PH,5,3,0.166885332
1920,0.237208082,PH,5,3,0.237208082
1935,0.278929415,PH,5,3,0.278929415
1950,0.327735502,PH,5,3,0.327735502
1965,0.31409079,PH,5,3,0.31409079
1980,0.225793755,PH,5,3,0.225793755
1995,0.276699029,PH,5,3,0.276699029
2010,0.305431645,PH,5,3,0.305431645
2025,0.341249016,PH,5,3,0.341249016
2040,0.334295461,PH,5,3,0.334295461
2055,0.334033062,PH,5,3,0.334033062
2070,0.250852795,PH,5,3,0.250852795
2085,0.321175544,PH,5,3,0.321175544
2100,0.247179218,PH,5,3,0.247179218
2115,0.257412753,PH,5,3,0.257412753
2130,0.239700866,PH,5,3,0.239700866
2145,0.192337969,PH,5,3,0.192337969
2160,0.209600247,PH,5,3,0.209600247
2175,0.265284702,PH,5,3,0.265284702
2190,0.138929674,PH,5,3,0.138929674
2205,0.137256097,PH,5,3,0.137256097
2220,0.066585525,PH,5,3,0.066585525
2235,0.041329733,PH,5,3,0.041329733
2250,0.052588339,PH,5,3,0.052588339
2265,0.041329733,PH,5,3,0.041329733
2280,0.053729414,PH,5,3,0.053729414
2295,0.034711499,PH,5,3,0.034711499
2310,0.045513675,PH,5,3,0.045513675
2325,0.008466776,PH,5,3,0.008466776
2340,0.051371192,PH,5,3,0.051371192
2355,0.017443232,PH,5,3,0.017443232
2370,0.020942528,PH,5,3,0.020942528
2385,0.025811114,PH,5,3,0.025811114
2400,0.01462858,PH,5,3,0.01462858
2415,-0.011844358,PH,5,3,-0.011844358
2430,0.01462858,PH,5,3,0.01462858
2445,0.03752615,PH,5,3,0.03752615
2460,0.003065688,PH,5,3,0.003065688
2475,0.018432163,PH,5,3,0.018432163
2490,0.040645088,PH,5,3,0.040645088
2505,0.05631585,PH,5,3,0.05631585
2520,0.006032483,PH,5,3,0.006032483
2535,0.004587121,PH,5,3,0.004587121
2550,-0.023939752,PH,5,3,-0.023939752
2565,0.011281427,PH,5,3,0.011281427
2580,0.008618919,PH,5,3,0.008618919
2595,-0.038925869,PH,5,3,-0.038925869
2610,0.003522118,PH,5,3,0.003522118
2625,0.009607851,PH,5,3,0.009607851
2640,0.036537219,PH,5,3,0.036537219
2655,0.033266137,PH,5,3,0.033266137
2670,-0.02477654,PH,5,3,-0.02477654
2685,-0.057943784,PH,5,3,-0.057943784
2700,0.018812522,PH,5,3,0.018812522
0,0,iSH2,5,3,0
15,-0.318131868,iSH2,5,3,-0.318131868
30,-0.278241758,iSH2,5,3,-0.278241758
45,-0.306593407,iSH2,5,3,-0.306593407
60,-0.281978022,iSH2,5,3,-0.281978022
75,-0.324395604,iSH2,5,3,-0.324395604
90,-0.361648352,iSH2,5,3,-0.361648352
105,-0.27956044,iSH2,5,3,-0.27956044
120,-0.318901099,iSH2,5,3,-0.318901099
135,-0.356923077,iSH2,5,3,-0.356923077
150,-0.327472527,iSH2,5,3,-0.327472527
165,-0.32010989,iSH2,5,3,-0.32010989
180,-0.294945055,iSH2,5,3,-0.294945055
195,-0.296153846,iSH2,5,3,-0.296153846
210,-0.284505495,iSH2,5,3,-0.284505495
225,-0.29010989,iSH2,5,3,-0.29010989
240,-0.29043956,iSH2,5,3,-0.29043956
255,-0.345494505,iSH2,5,3,-0.345494505
270,-0.33,iSH2,5,3,-0.33
285,-0.325494505,iSH2,5,3,-0.325494505
300,-0.308131868,iSH2,5,3,-0.308131868
315,-0.319450549,iSH2,5,3,-0.319450549
330,-0.311978022,iSH2,5,3,-0.311978022
345,-0.294835165,iSH2,5,3,-0.294835165
360,-0.307252747,iSH2,5,3,-0.307252747
375,-0.368791209,iSH2,5,3,-0.368791209
390,-0.300769231,iSH2,5,3,-0.300769231
405,-0.328241758,iSH2,5,3,-0.328241758
420,-0.332307692,iSH2,5,3,-0.332307692
435,-0.276593407,iSH2,5,3,-0.276593407
450,-0.31043956,iSH2,5,3,-0.31043956
465,-0.302087912,iSH2,5,3,-0.302087912
480,-0.282747253,iSH2,5,3,-0.282747253
495,-0.308131868,iSH2,5,3,-0.308131868
510,-0.254505495,iSH2,5,3,-0.254505495
525,-0.262087912,iSH2,5,3,-0.262087912
540,-0.266483516,iSH2,5,3,-0.266483516
555,-0.259120879,iSH2,5,3,-0.259120879
570,-0.276043956,iSH2,5,3,-0.276043956
585,-0.226813187,iSH2,5,3,-0.226813187
600,-0.244505495,iSH2,5,3,-0.244505495
615,-0.274835165,iSH2,5,3,-0.274835165
630,-0.291648352,iSH2,5,3,-0.291648352
645,-0.284835165,iSH2,5,3,-0.284835165
660,-0.232417582,iSH2,5,3,-0.232417582
675,-0.212527473,iSH2,5,3,-0.212527473
690,-0.206153846,iSH2,5,3,-0.206153846
705,-0.247362637,iSH2,5,3,-0.247362637
720,-0.168681319,iSH2,5,3,-0.168681319
735,-0.209010989,iSH2,5,3,-0.209010989
750,-0.201648352,iSH2,5,3,-0.201648352
765,-0.172197802,iSH2,5,3,-0.172197802
780,-0.174285714,iSH2,5,3,-0.174285714
795,-0.154065934,iSH2,5,3,-0.154065934
810,-0.178351648,iSH2,5,3,-0.178351648
825,-0.17967033,iSH2,5,3,-0.17967033
840,-0.156593407,iSH2,5,3,-0.156593407
855,-0.141538462,iSH2,5,3,-0.141538462
870,-0.141428571,iSH2,5,3,-0.141428571
885,-0.14967033,iSH2,5,3,-0.14967033
900,-0.114615385,iSH2,5,3,-0.114615385
915,-0.081098901,iSH2,5,3,-0.081098901
930,-0.07032967,iSH2,5,3,-0.07032967
945,-0.095054945,iSH2,5,3,-0.095054945
960,-0.046593407,iSH2,5,3,-0.046593407
975,-0.10021978,iSH2,5,3,-0.10021978
990,-0.09978022,iSH2,5,3,-0.09978022
1005,-0.108241758,iSH2,5,3,-0.108241758
1020,-0.090879121,iSH2,5,3,-0.090879121
1035,-0.071538462,iSH2,5,3,-0.071538462
1050,-0.079120879,iSH2,5,3,-0.079120879
1065,-0.096703297,iSH2,5,3,-0.096703297
1080,-0.072417582,iSH2,5,3,-0.072417582
1095,-0.072307692,iSH2,5,3,-0.072307692
1110,-0.06010989,iSH2,5,3,-0.06010989
1125,-0.071648352,iSH2,5,3,-0.071648352
1140,-0.016043956,iSH2,5,3,-0.016043956
1155,-0.043406593,iSH2,5,3,-0.043406593
1170,-0.039450549,iSH2,5,3,-0.039450549
1185,-0.022967033,iSH2,5,3,-0.022967033
1200,-0.051318681,iSH2,5,3,-0.051318681
1215,-0.075934066,iSH2,5,3,-0.075934066
1230,-0.032967033,iSH2,5,3,-0.032967033
1245,-0.04043956,iSH2,5,3,-0.04043956
1260,-0.064285714,iSH2,5,3,-0.064285714
1275,-0.016813187,iSH2,5,3,-0.016813187
1290,-0.023076923,iSH2,5,3,-0.023076923
1305,-0.004615385,iSH2,5,3,-0.004615385
1320,-0.02032967,iSH2,5,3,-0.02032967
1335,-0.051098901,iSH2,5,3,-0.051098901
1350,-0.035274725,iSH2,5,3,-0.035274725
1365,-0.032197802,iSH2,5,3,-0.032197802
1380,-0.004945055,iSH2,5,3,-0.004945055
1395,-0.005494505,iSH2,5,3,-0.005494505
1410,-0.018131868,iSH2,5,3,-0.018131868
1425,0.022857143,iSH2,5,3,0.022857143
1440,-0.002417582,iSH2,5,3,-0.002417582
1455,0.006813187,iSH2,5,3,0.006813187
1470,0.019120879,iSH2,5,3,0.019120879
1485,-0.004505495,iSH2,5,3,-0.004505495
1500,-0.028241758,iSH2,5,3,-0.028241758
1515,0.01021978,iSH2,5,3,0.01021978
1530,-0.017912088,iSH2,5,3,-0.017912088
1545,0.003956044,iSH2,5,3,0.003956044
1560,0.027912088,iSH2,5,3,0.027912088
1575,-0.007142857,iSH2,5,3,-0.007142857
1590,0.031098901,iSH2,5,3,0.031098901
1605,0.038791209,iSH2,5,3,0.038791209
1620,0.013516484,iSH2,5,3,0.013516484
1635,-0.009230769,iSH2,5,3,-0.009230769
1650,0.068351648,iSH2,5,3,0.068351648
1665,0.057582418,iSH2,5,3,0.057582418
1680,0.078571429,iSH2,5,3,0.078571429
1695,0.033956044,iSH2,5,3,0.033956044
1710,0.067362637,iSH2,5,3,0.067362637
1725,0.038131868,iSH2,5,3,0.038131868
1740,0.053516484,iSH2,5,3,0.053516484
1755,0.047252747,iSH2,5,3,0.047252747
1770,0.086043956,iSH2,5,3,0.086043956
1785,0.057252747,iSH2,5,3,0.057252747
1800,0.098571429,iSH2,5,3,0.098571429
1815,0.094065934,iSH2,5,3,0.094065934
1830,0.123626374,iSH2,5,3,0.123626374
1845,0.087252747,iSH2,5,3,0.087252747
1860,0.077032967,iSH2,5,3,0.077032967
1875,0.101098901,iSH2,5,3,0.101098901
1890,0.089340659,iSH2,5,3,0.089340659
1905,0.111318681,iSH2,5,3,0.111318681
1920,0.149120879,iSH2,5,3,0.149120879
1935,0.165494505,iSH2,5,3,0.165494505
1950,0.165054945,iSH2,5,3,0.165054945
1965,0.181428571,iSH2,5,3,0.181428571
1980,0.14032967,iSH2,5,3,0.14032967
1995,0.168241758,iSH2,5,3,0.168241758
2010,0.146153846,iSH2,5,3,0.146153846
2025,0.206263736,iSH2,5,3,0.206263736
2040,0.218351648,iSH2,5,3,0.218351648
2055,0.225604396,iSH2,5,3,0.225604396
2070,0.164175824,iSH2,5,3,0.164175824
2085,0.210659341,iSH2,5,3,0.210659341
2100,0.153956044,iSH2,5,3,0.153956044
2115,0.191758242,iSH2,5,3,0.191758242
2130,0.189010989,iSH2,5,3,0.189010989
2145,0.138241758,iSH2,5,3,0.138241758
2160,0.205604396,iSH2,5,3,0.205604396
2175,0.179650262,iSH2,5,3,0.179650262
2190,0.021027356,iSH2,5,3,0.021027356
2205,0.053550526,iSH2,5,3,0.053550526
2220,0.024891495,iSH2,5,3,0.024891495
2235,0.023217035,iSH2,5,3,0.023217035
2250,0.023667851,iSH2,5,3,0.023667851
2265,0.048720352,iSH2,5,3,0.048720352
2280,0.035324671,iSH2,5,3,0.035324671
2295,0.027725197,iSH2,5,3,0.027725197
2310,0.039897235,iSH2,5,3,0.039897235
2325,0.024891495,iSH2,5,3,0.024891495
2340,0.052069273,iSH2,5,3,0.052069273
2355,0.022895024,iSH2,5,3,0.022895024
2370,0.019095287,iSH2,5,3,0.019095287
2385,0.022122196,iSH2,5,3,0.022122196
2400,0.016003976,iSH2,5,3,0.016003976
2415,-0.000676224,iSH2,5,3,-0.000676224
2430,0.031782543,iSH2,5,3,0.031782543
2445,0.035904291,iSH2,5,3,0.035904291
2460,0.010658583,iSH2,5,3,0.010658583
2475,0.014200711,iSH2,5,3,0.014200711
2490,0.035260268,iSH2,5,3,0.035260268
2505,0.041314086,iSH2,5,3,0.041314086
2520,0.032490969,iSH2,5,3,0.032490969
2535,0.002028673,iSH2,5,3,0.002028673
2550,-0.008726514,iSH2,5,3,-0.008726514
2565,0.010787388,iSH2,5,3,0.010787388
2580,0.021993391,iSH2,5,3,0.021993391
2595,-0.013363481,iSH2,5,3,-0.013363481
2610,0.012912664,iSH2,5,3,0.012912664
2625,0.019288494,iSH2,5,3,0.019288494
2640,0.009241732,iSH2,5,3,0.009241732
2655,-0.003252317,iSH2,5,3,-0.003252317
2670,-0.030172485,iSH2,5,3,-0.030172485
2685,-0.037771959,iSH2,5,3,-0.037771959
2700,0.010336572,iSH2,5,3,0.010336572
0,0,PH,6,2,0
15,0.089609027,PH,6,2,0.089609027
30,0.116504854,PH,6,2,0.116504854
45,0.188008397,PH,6,2,0.188008397
60,0.154815009,PH,6,2,0.154815009
75,0.175544477,PH,6,2,0.175544477
90,0.177381265,PH,6,2,0.177381265
105,0.249540803,PH,6,2,0.249540803
120,0.267908685,PH,6,2,0.267908685
135,0.286538966,PH,6,2,0.286538966
150,0.343479402,PH,6,2,0.343479402
165,0.352663343,PH,6,2,0.352663343
180,0.37024403,PH,6,2,0.37024403
195,0.367488848,PH,6,2,0.367488848
210,0.337706639,PH,6,2,0.337706639
225,0.388480714,PH,6,2,0.388480714
240,0.388874311,PH,6,2,0.388874311
255,0.415901338,PH,6,2,0.415901338
270,0.403043821,PH,6,2,0.403043821
285,0.384938336,PH,6,2,0.384938336
300,0.409603779,PH,6,2,0.409603779
315,0.428627657,PH,6,2,0.428627657
330,0.411571766,PH,6,2,0.411571766
345,0.46405143,PH,6,2,0.46405143
360,0.493833639,PH,6,2,0.493833639
375,0.495014432,PH,6,2,0.495014432
390,0.516924692,PH,6,2,0.516924692
405,0.460509053,PH,6,2,0.460509053
420,0.511283128,PH,6,2,0.511283128
435,0.53752296,PH,6,2,0.53752296
450,0.55471005,PH,6,2,0.55471005
465,0.537654159,PH,6,2,0.537654159
480,0.554972448,PH,6,2,0.554972448
495,0.582261874,PH,6,2,0.582261874
510,0.642875886,PH,6,2,0.642875886
525,0.594069798,PH,6,2,0.594069798
540,0.604959328,PH,6,2,0.604959328
555,0.656782997,PH,6,2,0.656782997
570,0.598661769,PH,6,2,0.598661769
585,0.635135135,PH,6,2,0.635135135
600,0.61401207,PH,6,2,0.61401207
615,0.656651797,PH,6,2,0.656651797
630,0.655208607,PH,6,2,0.655208607
645,0.627525584,PH,6,2,0.627525584
660,0.614799265,PH,6,2,0.614799265
675,0.619128838,PH,6,2,0.619128838
690,0.622802414,PH,6,2,0.622802414
705,0.676462871,PH,6,2,0.676462871
720,0.607583311,PH,6,2,0.607583311
735,0.642351089,PH,6,2,0.642351089
750,0.627787982,PH,6,2,0.627787982
765,0.616242456,PH,6,2,0.616242456
780,0.668853319,PH,6,2,0.668853319
795,0.637759118,PH,6,2,0.637759118
810,0.644843873,PH,6,2,0.644843873
825,0.647336657,PH,6,2,0.647336657
840,0.662030963,PH,6,2,0.662030963
855,0.67816846,PH,6,2,0.67816846
870,0.649698242,PH,6,2,0.649698242
885,0.682891629,PH,6,2,0.682891629
900,0.681579638,PH,6,2,0.681579638
915,0.663474154,PH,6,2,0.663474154
930,0.665835739,PH,6,2,0.665835739
945,0.686827604,PH,6,2,0.686827604
960,0.719364996,PH,6,2,0.719364996
975,0.711886644,PH,6,2,0.711886644
990,0.69063238,PH,6,2,0.69063238
1005,0.731828916,PH,6,2,0.731828916
1020,0.753870375,PH,6,2,0.753870375
1035,0.768171084,PH,6,2,0.768171084
1050,0.763054316,PH,6,2,0.763054316
1065,0.650747835,PH,6,2,0.650747835
1080,0.74534243,PH,6,2,0.74534243
1095,0.7499344,PH,6,2,0.7499344
1110,0.774731042,PH,6,2,0.774731042
1125,0.744030438,PH,6,2,0.744030438
1140,0.724219365,PH,6,2,0.724219365
1155,0.720152191,PH,6,2,0.720152191
1170,0.666229336,PH,6,2,0.666229336
1185,0.673182892,PH,6,2,0.673182892
1200,0.716216216,PH,6,2,0.716216216
1215,0.650616636,PH,6,2,0.650616636
1230,0.707688271,PH,6,2,0.707688271
1245,0.658882183,PH,6,2,0.658882183
1260,0.69063238,PH,6,2,0.69063238
1275,0.684728418,PH,6,2,0.684728418
1290,0.740488061,PH,6,2,0.740488061
1305,0.691288376,PH,6,2,0.691288376
1320,0.659669378,PH,6,2,0.659669378
1335,0.70152191,PH,6,2,0.70152191
1350,0.668328523,PH,6,2,0.668328523
1365,0.667410129,PH,6,2,0.667410129
1380,0.704145893,PH,6,2,0.704145893
1395,0.700472317,PH,6,2,0.700472317
1410,0.644843873,PH,6,2,0.644843873
1425,0.711230648,PH,6,2,0.711230648
1440,0.711361847,PH,6,2,0.711361847
1455,0.710049856,PH,6,2,0.710049856
1470,0.727630543,PH,6,2,0.727630543
1485,0.637234322,PH,6,2,0.637234322
1500,0.666491734,PH,6,2,0.666491734
1515,0.621490422,PH,6,2,0.621490422
1530,0.696536342,PH,6,2,0.696536342
1545,0.653896615,PH,6,2,0.653896615
1560,0.657307793,PH,6,2,0.657307793
1575,0.680005248,PH,6,2,0.680005248
1590,0.696011546,PH,6,2,0.696011546
1605,0.686434007,PH,6,2,0.686434007
1620,0.689451588,PH,6,2,0.689451588
1635,0.719496195,PH,6,2,0.719496195
1650,0.679086854,PH,6,2,0.679086854
1665,0.740225663,PH,6,2,0.740225663
1680,0.680005248,PH,6,2,0.680005248
1695,0.666885332,PH,6,2,0.666885332
1710,0.756625558,PH,6,2,0.756625558
1725,0.784046182,PH,6,2,0.784046182
1740,0.727761742,PH,6,2,0.727761742
1755,0.717528208,PH,6,2,0.717528208
1770,0.768958279,PH,6,2,0.768958279
1785,0.705195487,PH,6,2,0.705195487
1800,0.675413277,PH,6,2,0.675413277
1815,0.724875361,PH,6,2,0.724875361
1830,0.717265809,PH,6,2,0.717265809
1845,0.743374442,PH,6,2,0.743374442
1860,0.715429021,PH,6,2,0.715429021
1875,0.715297822,PH,6,2,0.715297822
1890,0.647336657,PH,6,2,0.647336657
1905,0.646155865,PH,6,2,0.646155865
1920,0.620703227,PH,6,2,0.620703227
1935,0.677512464,PH,6,2,0.677512464
1950,0.581343479,PH,6,2,0.581343479
1965,0.644843873,PH,6,2,0.644843873
1980,0.618210443,PH,6,2,0.618210443
1995,0.647074259,PH,6,2,0.647074259
2010,0.680792443,PH,6,2,0.680792443
2025,0.698897927,PH,6,2,0.698897927
2040,0.670952506,PH,6,2,0.670952506
2055,0.689189189,PH,6,2,0.689189189
2070,0.685384414,PH,6,2,0.685384414
2085,0.71096825,PH,6,2,0.71096825
2100,0.669509315,PH,6,2,0.669509315
2115,0.675282078,PH,6,2,0.675282078
2130,0.629887169,PH,6,2,0.629887169
2145,0.631986355,PH,6,2,0.631986355
2160,0.64694306,PH,6,2,0.64694306
2175,0.427437025,PH,6,2,0.427437025
2190,0.586069118,PH,6,2,0.586069118
2205,0.451426755,PH,6,2,0.451426755
2220,0.329978744,PH,6,2,0.329978744
2235,0.259508911,PH,6,2,0.259508911
2250,0.210329963,PH,6,2,0.210329963
2265,0.204032659,PH,6,2,0.204032659
2280,0.223224443,PH,6,2,0.223224443
2295,0.170147164,PH,6,2,0.170147164
2310,0.292194919,PH,6,2,0.292194919
2325,0.13626167,PH,6,2,0.13626167
2340,0.177344083,PH,6,2,0.177344083
2355,0.102076304,PH,6,2,0.102076304
2370,-0.010375558,PH,6,2,-0.010375558
2385,0.136861413,PH,6,2,0.136861413
2400,0.078086573,PH,6,2,0.078086573
2415,0.01691276,PH,6,2,0.01691276
2430,0.069990039,PH,6,2,0.069990039
2445,0.029207497,PH,6,2,0.029207497
2460,0.07208914,PH,6,2,0.07208914
2475,0.044800822,PH,6,2,0.044800822
2490,0.071789269,PH,6,2,0.071789269
2505,-0.016972734,PH,6,2,-0.016972734
2520,0.120968216,PH,6,2,0.120968216
2535,0.012714557,PH,6,2,0.012714557
2550,0.048699153,PH,6,2,0.048699153
2565,-0.009176072,PH,6,2,-0.009176072
2580,0.131163852,PH,6,2,0.131163852
2595,0.021110963,PH,6,2,0.021110963
2610,0.03160647,PH,6,2,0.03160647
2625,-0.00137941,PH,6,2,-0.00137941
2640,-0.020271322,PH,6,2,-0.020271322
2655,-0.066151682,PH,6,2,-0.066151682
2670,-0.042761695,PH,6,2,-0.042761695
2685,0.022010578,PH,6,2,0.022010578
2700,-0.066151682,PH,6,2,-0.066151682
0,0,iSH2,6,2,0
15,0.082307692,iSH2,6,2,0.082307692
30,0.11978022,iSH2,6,2,0.11978022
45,0.165824176,iSH2,6,2,0.165824176
60,0.133736264,iSH2,6,2,0.133736264
75,0.146923077,iSH2,6,2,0.146923077
90,0.141758242,iSH2,6,2,0.141758242
105,0.213626374,iSH2,6,2,0.213626374
120,0.200989011,iSH2,6,2,0.200989011
135,0.21956044,iSH2,6,2,0.21956044
150,0.253406593,iSH2,6,2,0.253406593
165,0.245494505,iSH2,6,2,0.245494505
180,0.234175824,iSH2,6,2,0.234175824
195,0.266263736,iSH2,6,2,0.266263736
210,0.23010989,iSH2,6,2,0.23010989
225,0.252087912,iSH2,6,2,0.252087912
240,0.256703297,iSH2,6,2,0.256703297
255,0.24967033,iSH2,6,2,0.24967033
270,0.249340659,iSH2,6,2,0.249340659
285,0.268901099,iSH2,6,2,0.268901099
300,0.263626374,iSH2,6,2,0.263626374
315,0.282637363,iSH2,6,2,0.282637363
330,0.282417582,iSH2,6,2,0.282417582
345,0.303846154,iSH2,6,2,0.303846154
360,0.315054945,iSH2,6,2,0.315054945
375,0.355824176,iSH2,6,2,0.355824176
390,0.354065934,iSH2,6,2,0.354065934
405,0.284065934,iSH2,6,2,0.284065934
420,0.336813187,iSH2,6,2,0.336813187
435,0.32978022,iSH2,6,2,0.32978022
450,0.394505495,iSH2,6,2,0.394505495
465,0.363846154,iSH2,6,2,0.363846154
480,0.388681319,iSH2,6,2,0.388681319
495,0.413956044,iSH2,6,2,0.413956044
510,0.418571429,iSH2,6,2,0.418571429
525,0.436703297,iSH2,6,2,0.436703297
540,0.414175824,iSH2,6,2,0.414175824
555,0.452747253,iSH2,6,2,0.452747253
570,0.432637363,iSH2,6,2,0.432637363
585,0.461208791,iSH2,6,2,0.461208791
600,0.476373626,iSH2,6,2,0.476373626
615,0.494725275,iSH2,6,2,0.494725275
630,0.491428571,iSH2,6,2,0.491428571
645,0.496483516,iSH2,6,2,0.496483516
660,0.476483516,iSH2,6,2,0.476483516
675,0.462197802,iSH2,6,2,0.462197802
690,0.501098901,iSH2,6,2,0.501098901
705,0.509010989,iSH2,6,2,0.509010989
720,0.489340659,iSH2,6,2,0.489340659
735,0.506043956,iSH2,6,2,0.506043956
750,0.504395604,iSH2,6,2,0.504395604
765,0.504945055,iSH2,6,2,0.504945055
780,0.528131868,iSH2,6,2,0.528131868
795,0.543076923,iSH2,6,2,0.543076923
810,0.537692308,iSH2,6,2,0.537692308
825,0.532087912,iSH2,6,2,0.532087912
840,0.547362637,iSH2,6,2,0.547362637
855,0.593296703,iSH2,6,2,0.593296703
870,0.577032967,iSH2,6,2,0.577032967
885,0.578351648,iSH2,6,2,0.578351648
900,0.612637363,iSH2,6,2,0.612637363
915,0.604945055,iSH2,6,2,0.604945055
930,0.608461538,iSH2,6,2,0.608461538
945,0.635714286,iSH2,6,2,0.635714286
960,0.708351648,iSH2,6,2,0.708351648
975,0.688901099,iSH2,6,2,0.688901099
990,0.655274725,iSH2,6,2,0.655274725
1005,0.73032967,iSH2,6,2,0.73032967
1020,0.739120879,iSH2,6,2,0.739120879
1035,0.711758242,iSH2,6,2,0.711758242
1050,0.714395604,iSH2,6,2,0.714395604
1065,0.67010989,iSH2,6,2,0.67010989
1080,0.715934066,iSH2,6,2,0.715934066
1095,0.739010989,iSH2,6,2,0.739010989
1110,0.781868132,iSH2,6,2,0.781868132
1125,0.720659341,iSH2,6,2,0.720659341
1140,0.734395604,iSH2,6,2,0.734395604
1155,0.733296703,iSH2,6,2,0.733296703
1170,0.707032967,iSH2,6,2,0.707032967
1185,0.733956044,iSH2,6,2,0.733956044
1200,0.736263736,iSH2,6,2,0.736263736
1215,0.713186813,iSH2,6,2,0.713186813
1230,0.766923077,iSH2,6,2,0.766923077
1245,0.733956044,iSH2,6,2,0.733956044
1260,0.718021978,iSH2,6,2,0.718021978
1275,0.724615385,iSH2,6,2,0.724615385
1290,0.773626374,iSH2,6,2,0.773626374
1305,0.730879121,iSH2,6,2,0.730879121
1320,0.779230769,iSH2,6,2,0.779230769
1335,0.801978022,iSH2,6,2,0.801978022
1350,0.759120879,iSH2,6,2,0.759120879
1365,0.736923077,iSH2,6,2,0.736923077
1380,0.754395604,iSH2,6,2,0.754395604
1395,0.77010989,iSH2,6,2,0.77010989
1410,0.73989011,iSH2,6,2,0.73989011
1425,0.812197802,iSH2,6,2,0.812197802
1440,0.785824176,iSH2,6,2,0.785824176
1455,0.751098901,iSH2,6,2,0.751098901
1470,0.833626374,iSH2,6,2,0.833626374
1485,0.776703297,iSH2,6,2,0.776703297
1500,0.790659341,iSH2,6,2,0.790659341
1515,0.791978022,iSH2,6,2,0.791978022
1530,0.801648352,iSH2,6,2,0.801648352
1545,0.784835165,iSH2,6,2,0.784835165
1560,0.768901099,iSH2,6,2,0.768901099
1575,0.817802198,iSH2,6,2,0.817802198
1590,0.82043956,iSH2,6,2,0.82043956
1605,0.830989011,iSH2,6,2,0.830989011
1620,0.872747253,iSH2,6,2,0.872747253
1635,0.886043956,iSH2,6,2,0.886043956
1650,0.838021978,iSH2,6,2,0.838021978
1665,0.865824176,iSH2,6,2,0.865824176
1680,0.871758242,iSH2,6,2,0.871758242
1695,0.850879121,iSH2,6,2,0.850879121
1710,0.921538462,iSH2,6,2,0.921538462
1725,0.994175824,iSH2,6,2,0.994175824
1740,0.934395604,iSH2,6,2,0.934395604
1755,0.928571429,iSH2,6,2,0.928571429
1770,1,iSH2,6,2,1
1785,0.891538462,iSH2,6,2,0.891538462
1800,0.897252747,iSH2,6,2,0.897252747
1815,0.967362637,iSH2,6,2,0.967362637
1830,0.965934066,iSH2,6,2,0.965934066
1845,0.94021978,iSH2,6,2,0.94021978
1860,0.922307692,iSH2,6,2,0.922307692
1875,0.909450549,iSH2,6,2,0.909450549
