time,value,readout,run,experiment,value_raw,value_post_inhib_scaled
1920,0.314985109,iSH2,4,2,1.0327,0.314985109
1935,0.392986581,iSH2,4,2,1.1479,0.392986581
1950,0.324261326,iSH2,4,2,1.0464,0.324261326
1965,0.350058687,iSH2,4,2,1.0845,0.350058687
1980,0.36522564,iSH2,4,2,1.1069,0.36522564
1995,0.336787604,iSH2,4,2,1.0649,0.336787604
2010,0.373486213,iSH2,4,2,1.1191,0.373486213
2025,0.313495498,iSH2,4,2,1.0305,0.313495498
2040,0.369965313,iSH2,4,2,1.1139,0.369965313
2055,0.342475211,iSH2,4,2,1.0733,0.342475211
2070,0.360621387,iSH2,4,2,1.1001,0.360621387
2085,0.3564911,iSH2,4,2,1.094,0.3564911
2100,-0.825362865,iSH2,4,2,1.0688,-0.825362865
2115,-1.406108591,iSH2,4,2,1.016,-1.406108591
2130,-1.551295023,iSH2,4,2,1.0028,-1.551295023
2145,-1.957157093,iSH2,4,2,0.9659,-1.957157093
2160,-1.617288855,iSH2,4,2,0.9968,-1.617288855
2175,-1.153132233,iSH2,4,2,1.039,-1.153132233
2190,-1.38301075,iSH2,4,2,1.0181,-1.38301075
2205,-1.984654523,iSH2,4,2,0.9634,-1.984654523
2220,-1.542495845,iSH2,4,2,1.0036,-1.542495845
2235,-1.598590603,iSH2,4,2,0.9985,-1.598590603
2250,-1.65468536,iSH2,4,2,0.9934,-1.65468536
2265,-1.254322777,iSH2,4,2,1.0298,-1.254322777
2280,-1.362112703,iSH2,4,2,1.02,-1.362112703
2295,-1.026644054,iSH2,4,2,1.0505,-1.026644054
2310,-1.332415478,iSH2,4,2,1.0227,-1.332415478
2325,-1.420407255,iSH2,4,2,1.0147,-1.420407255
2340,-1.201527711,iSH2,4,2,1.0346,-1.201527711
2355,-0.657078592,iSH2,4,2,1.0841,-0.657078592
2370,-1.17403028,iSH2,4,2,1.0371,-1.17403028
2385,-1.540296051,iSH2,4,2,1.0038,-1.540296051
2400,-0.991447344,iSH2,4,2,1.0537,-0.991447344
2415,-1.145432953,iSH2,4,2,1.0397,-1.145432953
2430,-1.471002527,iSH2,4,2,1.0101,-1.471002527
2445,-0.398602748,iSH2,4,2,1.1076,-0.398602748
2460,-0.935352586,iSH2,4,2,1.0588,-0.935352586
2475,-1.121235214,iSH2,4,2,1.0419,-1.121235214
2490,-0.268814878,iSH2,4,2,1.1194,-0.268814878
2505,-0.606483321,iSH2,4,2,1.0887,-0.606483321
2520,-0.547088872,iSH2,4,2,1.0941,-0.547088872
2535,-0.407401926,iSH2,4,2,1.1068,-0.407401926
2550,-0.748370061,iSH2,4,2,1.0758,-0.748370061
2565,-0.437099151,iSH2,4,2,1.1041,-0.437099151
2580,-0.515191852,iSH2,4,2,1.097,-0.515191852
2595,-0.852860295,iSH2,4,2,1.0663,-0.852860295
2610,-0.687875714,iSH2,4,2,1.0813,-0.687875714
2625,-0.904555464,iSH2,4,2,1.0616,-0.904555464
2640,-0.621881882,iSH2,4,2,1.0873,-0.621881882
2655,-0.938652278,iSH2,4,2,1.0585,-0.938652278
2670,-0.906755259,iSH2,4,2,1.0614,-0.906755259
2685,-0.726372117,iSH2,4,2,1.0778,-0.726372117
2700,-0.163224746,iSH2,4,2,1.129,-0.163224746
2715,0.258035885,iSH2,4,2,1.1673,0.258035885
2730,-0.224818989,iSH2,4,2,1.1234,-0.224818989
2745,-0.425000281,iSH2,4,2,1.1052,-0.425000281
2760,-0.055434819,iSH2,4,2,1.1388,-0.055434819
2775,-0.027937389,iSH2,4,2,1.1413,-0.027937389
2790,-0.134627418,iSH2,4,2,1.1316,-0.134627418
2805,-0.079632558,iSH2,4,2,1.1366,-0.079632558
2820,0.270134754,iSH2,4,2,1.1684,0.270134754
2835,0.339428279,iSH2,4,2,1.1747,0.339428279
2850,0.079852537,iSH2,4,2,1.1511,0.079852537
1650,0.503712936,PH,4,2,1.2761,0.503712936
1665,0.487050643,PH,4,2,1.2634,0.487050643
1680,0.432340593,PH,4,2,1.2217,0.432340593
1695,0.435751771,PH,4,2,1.2243,0.435751771
1710,0.467764366,PH,4,2,1.2487,0.467764366
1725,0.503581737,PH,4,2,1.276,0.503581737
1740,0.472225138,PH,4,2,1.2521,0.472225138
1755,0.537693519,PH,4,2,1.302,0.537693519
1770,0.515127263,PH,4,2,1.2848,0.515127263
1785,0.534938336,PH,4,2,1.2999,0.534938336
1800,0.443886119,PH,4,2,1.2305,0.443886119
1815,0.48901863,PH,4,2,1.2649,0.48901863
1830,0.585450013,PH,4,2,1.3384,0.585450013
1845,0.567344529,PH,4,2,1.3246,0.567344529
1860,0.654067174,PH,4,2,1.3907,0.654067174
1875,0.648556809,PH,4,2,1.3865,0.648556809
1890,0.728588297,PH,4,2,1.4475,0.728588297
1905,0.716255576,PH,4,2,1.4381,0.716255576
1920,0.741970611,PH,4,2,1.4577,0.741970611
1935,0.848766728,PH,4,2,1.5391,0.848766728
1950,0.805733403,PH,4,2,1.5063,0.805733403
1965,0.825413277,PH,4,2,1.5213,0.825413277
1980,0.791432695,PH,4,2,1.4954,0.791432695
1995,0.809144581,PH,4,2,1.5089,0.809144581
2010,0.799304644,PH,4,2,1.5014,0.799304644
2025,0.794712674,PH,4,2,1.4979,0.794712674
2040,0.807438992,PH,4,2,1.5076,0.807438992
2055,0.801010234,PH,4,2,1.5027,0.801010234
2070,0.837090003,PH,4,2,1.5302,0.837090003
2085,0.783691944,PH,4,2,1.4895,0.783691944
2100,0.780411965,PH,4,2,1.487,0.780411965
2115,0.830530045,PH,4,2,1.5252,0.830530045
2130,0.836302808,PH,4,2,1.5296,0.836302808
2145,0.780936762,PH,4,2,1.4874,0.780936762
2160,0.770965626,PH,4,2,1.4798,0.770965626
2175,0.849291525,PH,4,2,1.5395,0.849291525
2190,0.852965101,PH,4,2,1.5423,0.852965101
2205,0.778706376,PH,4,2,1.4857,0.778706376
2220,0.847323537,PH,4,2,1.538,0.847323537
2235,0.771752821,PH,4,2,1.4804,0.771752821
2250,0.781986355,PH,4,2,1.4882,0.781986355
2265,0.794712674,PH,4,2,1.4979,0.794712674
2280,0.825282078,PH,4,2,1.5212,0.825282078
2295,0.79523747,PH,4,2,1.4983,0.79523747
2310,0.788021517,PH,4,2,1.4928,0.788021517
2325,0.765848859,PH,4,2,1.4759,0.765848859
2340,0.793007085,PH,4,2,1.4966,0.793007085
2355,0.808619785,PH,4,2,1.5085,0.808619785
2370,0.79221989,PH,4,2,1.496,0.79221989
2385,0.767948045,PH,4,2,1.4775,0.767948045
2400,0.832498032,PH,4,2,1.5267,0.832498032
2415,0.775688796,PH,4,2,1.4834,0.775688796
2430,0.700905274,PH,4,2,1.4264,0.700905274
2445,0.883665705,PH,4,2,1.5657,0.883665705
2460,0.817803726,PH,4,2,1.5155,0.817803726
2475,0.789858305,PH,4,2,1.4942,0.789858305
2490,0.824888481,PH,4,2,1.5209,0.824888481
2505,0.85939386,PH,4,2,1.5472,0.85939386
2520,0.843649961,PH,4,2,1.5352,0.843649961
2535,0.841944372,PH,4,2,1.5339,0.841944372
2550,0.81872212,PH,4,2,1.5162,0.81872212
2565,0.862411441,PH,4,2,1.5495,0.862411441
2580,0.847061139,PH,4,2,1.5378,0.847061139
2595,0.835122015,PH,4,2,1.5287,0.835122015
2610,0.857294673,PH,4,2,1.5456,0.857294673
2625,0.805077408,PH,4,2,1.5058,0.805077408
2640,0.863461034,PH,4,2,1.5503,0.863461034
2655,0.811506166,PH,4,2,1.5107,0.811506166
2670,0.847192338,PH,4,2,1.5379,0.847192338
2685,0.803634217,PH,4,2,1.5047,0.803634217
2700,0.85152191,PH,4,2,1.5412,0.85152191
2715,0.951889268,PH,4,2,1.6177,0.951889268
2730,0.86096825,PH,4,2,1.5484,0.86096825
2745,0.906363159,PH,4,2,1.583,0.906363159
2760,0.89691682,PH,4,2,1.5758,0.89691682
2775,0.947297297,PH,4,2,1.6142,0.947297297
2790,0.931422199,PH,4,2,1.6021,0.931422199
2805,0.892324849,PH,4,2,1.5723,0.892324849
2820,0.868840199,PH,4,2,1.5544,0.868840199
2835,0.91882708,PH,4,2,1.5925,0.91882708
2850,0.876449751,PH,4,2,1.5602,0.876449751
1650,0.266775866,iSH2,5,2,0.9615,0.266775866
1665,0.274968729,iSH2,5,2,0.9736,0.274968729
1680,0.274020795,iSH2,5,2,0.9722,0.274020795
1695,0.310380856,iSH2,5,2,1.0259,0.310380856
1710,0.256619425,iSH2,5,2,0.9465,0.256619425
1725,0.292844066,iSH2,5,2,1,0.292844066
1740,0.290609649,iSH2,5,2,0.9967,0.290609649
1755,0.323042553,iSH2,5,2,1.0446,0.323042553
1770,0.345522144,iSH2,5,2,1.0778,0.345522144
1785,0.275171858,iSH2,5,2,0.9739,0.275171858
1800,0.343626274,iSH2,5,2,1.075,0.343626274
1815,0.276255212,iSH2,5,2,0.9755,0.276255212
1830,0.294265968,iSH2,5,2,1.0021,0.294265968
1845,0.284244946,iSH2,5,2,0.9873,0.284244946
1860,0.279572983,iSH2,5,2,0.9804,0.279572983
1875,0.280859465,iSH2,5,2,0.9823,0.280859465
1890,0.306385989,iSH2,5,2,1.02,0.306385989
1905,0.315459076,iSH2,5,2,1.0334,0.315459076
1920,0.261223678,iSH2,5,2,0.9533,0.261223678
1935,0.299005641,iSH2,5,2,1.0091,0.299005641
1950,0.342001244,iSH2,5,2,1.0726,0.342001244
1965,0.30611515,iSH2,5,2,1.0196,0.30611515
1980,0.344506499,iSH2,5,2,1.0763,0.344506499
1995,0.354730651,iSH2,5,2,1.0914,0.354730651
2010,0.332792737,iSH2,5,2,1.059,0.332792737
2025,0.362991223,iSH2,5,2,1.1036,0.362991223
2040,0.340376213,iSH2,5,2,1.0702,0.340376213
2055,0.360147419,iSH2,5,2,1.0994,0.360147419
2070,0.333740671,iSH2,5,2,1.0604,0.333740671
2085,0.307198504,iSH2,5,2,1.0212,0.307198504
2100,0.344167951,iSH2,5,2,1.0758,0.344167951
2115,-0.016216054,iSH2,5,2,0.9289,-0.016216054
2130,-0.216892783,iSH2,5,2,0.8471,-0.216892783
2145,-0.295151801,iSH2,5,2,0.8152,-0.295151801
2160,-0.220082022,iSH2,5,2,0.8458,-0.220082022
2175,-0.306436801,iSH2,5,2,0.8106,-0.306436801
2190,-0.285093432,iSH2,5,2,0.8193,-0.285093432
2205,-0.352067451,iSH2,5,2,0.792,-0.352067451
2220,-0.240444087,iSH2,5,2,0.8375,-0.240444087
2235,-0.249521151,iSH2,5,2,0.8338,-0.249521151
2250,-0.229649739,iSH2,5,2,0.8419,-0.229649739
2265,-0.229895065,iSH2,5,2,0.8418,-0.229895065
2280,-0.247313217,iSH2,5,2,0.8347,-0.247313217
2295,-0.174696698,iSH2,5,2,0.8643,-0.174696698
2310,-0.170035503,iSH2,5,2,0.8662,-0.170035503
2325,-0.151145395,iSH2,5,2,0.8739,-0.151145395
2340,-0.181565828,iSH2,5,2,0.8615,-0.181565828
2355,-0.175923329,iSH2,5,2,0.8638,-0.175923329
2370,-0.228668435,iSH2,5,2,0.8423,-0.228668435
2385,-0.201927893,iSH2,5,2,0.8532,-0.201927893
2400,-0.1295567,iSH2,5,2,0.8827,-0.1295567
2415,-0.158014525,iSH2,5,2,0.8711,-0.158014525
2430,-0.157278547,iSH2,5,2,0.8714,-0.157278547
2445,-0.149428113,iSH2,5,2,0.8746,-0.149428113
2460,-0.17396072,iSH2,5,2,0.8646,-0.17396072
2475,-0.178867242,iSH2,5,2,0.8626,-0.178867242
2490,-0.209287675,iSH2,5,2,0.8502,-0.209287675
2505,-0.156787895,iSH2,5,2,0.8716,-0.156787895
2520,-0.132991266,iSH2,5,2,0.8813,-0.132991266
2535,-0.099626919,iSH2,5,2,0.8949,-0.099626919
2550,-0.112383875,iSH2,5,2,0.8897,-0.112383875
2565,-0.106741375,iSH2,5,2,0.892,-0.106741375
2580,-0.136916483,iSH2,5,2,0.8797,-0.136916483
2595,-0.080982138,iSH2,5,2,0.9025,-0.080982138
2610,-0.09643768,iSH2,5,2,0.8962,-0.09643768
2625,-0.118517027,iSH2,5,2,0.8872,-0.118517027
2640,-0.172979416,iSH2,5,2,0.865,-0.172979416
2655,-0.07460366,iSH2,5,2,0.9051,-0.07460366
2670,-0.053505617,iSH2,5,2,0.9137,-0.053505617
2685,-0.030935618,iSH2,5,2,0.9229,-0.030935618
2700,-0.039522031,iSH2,5,2,0.9194,-0.039522031
2715,-0.03706877,iSH2,5,2,0.9204,-0.03706877
2730,-0.099626919,iSH2,5,2,0.8949,-0.099626919
2745,-0.059148117,iSH2,5,2,0.9114,-0.059148117
2760,0.02916927,iSH2,5,2,0.9474,0.02916927
2775,-0.011309532,iSH2,5,2,0.9309,-0.011309532
2790,0.036529053,iSH2,5,2,0.9504,0.036529053
2805,-0.015725401,iSH2,5,2,0.9291,-0.015725401
2820,0.059099052,iSH2,5,2,0.9596,0.059099052
2835,0.016657641,iSH2,5,2,0.9423,0.016657641
2850,0.081423724,iSH2,5,2,0.9687,0.081423724
1650,0.217829966,PH,5,2,1.0582,0.217829966
1665,0.252204146,PH,5,2,1.0844,0.252204146
1680,0.26099449,PH,5,2,1.0911,0.26099449
1695,0.286184728,PH,5,2,1.1103,0.286184728
1710,0.248924167,PH,5,2,1.0819,0.248924167
1725,0.252728943,PH,5,2,1.0848,0.252728943
1740,0.284872737,PH,5,2,1.1093,0.284872737
1755,0.312818158,PH,5,2,1.1306,0.312818158
1770,0.286447127,PH,5,2,1.1105,0.286447127
1785,0.18279979,PH,5,2,1.0315,0.18279979
1800,0.229113094,PH,5,2,1.0668,0.229113094
1815,0.177420625,PH,5,2,1.0274,0.177420625
1830,0.336040409,PH,5,2,1.1483,0.336040409
1845,0.367003411,PH,5,2,1.1719,0.367003411
1860,0.473537129,PH,5,2,1.2531,0.473537129
1875,0.514340068,PH,5,2,1.2842,0.514340068
1890,0.510666492,PH,5,2,1.2814,0.510666492
1905,0.599094726,PH,5,2,1.3488,0.599094726
1920,0.569181317,PH,5,2,1.326,0.569181317
1935,0.604473891,PH,5,2,1.3529,0.604473891
1950,0.649475203,PH,5,2,1.3872,0.649475203
1965,0.649606403,PH,5,2,1.3873,0.649606403
1980,0.694870113,PH,5,2,1.4218,0.694870113
1995,0.724389924,PH,5,2,1.4443,0.724389924
2010,0.774901601,PH,5,2,1.4828,0.774901601
2025,0.734623458,PH,5,2,1.4521,0.734623458
2040,0.763093676,PH,5,2,1.4738,0.763093676
2055,0.796287064,PH,5,2,1.4991,0.796287064
2070,0.778575177,PH,5,2,1.4856,0.778575177
2085,0.70313566,PH,5,2,1.4281,0.70313566
2100,0.772540016,PH,5,2,1.481,0.772540016
2115,0.781461559,PH,5,2,1.4878,0.781461559
2130,0.819771713,PH,5,2,1.517,0.819771713
2145,0.768997638,PH,5,2,1.4783,0.768997638
2160,0.856507478,PH,5,2,1.545,0.856507478
2175,0.790907898,PH,5,2,1.495,0.790907898
2190,0.852046707,PH,5,2,1.5416,0.852046707
2205,0.805339806,PH,5,2,1.506,0.805339806
2220,0.861099449,PH,5,2,1.5485,0.861099449
2235,0.819246917,PH,5,2,1.5166,0.819246917
2250,0.813342955,PH,5,2,1.5121,0.813342955
2265,0.883665705,PH,5,2,1.5657,0.883665705
2280,0.854933088,PH,5,2,1.5438,0.854933088
2295,0.868971399,PH,5,2,1.5545,0.868971399
2310,0.907412753,PH,5,2,1.5838,0.907412753
2325,0.919614274,PH,5,2,1.5931,0.919614274
2340,0.914891105,PH,5,2,1.5895,0.914891105
2355,0.934046182,PH,5,2,1.6041,0.934046182
2370,0.865035424,PH,5,2,1.5515,0.865035424
2385,0.906494358,PH,5,2,1.5831,0.906494358
2400,0.873825768,PH,5,2,1.5582,0.873825768
2415,0.882353713,PH,5,2,1.5647,0.882353713
2430,0.871332983,PH,5,2,1.5563,0.871332983
2445,0.972093939,PH,5,2,1.6331,0.972093939
2460,0.895604828,PH,5,2,1.5748,0.895604828
2475,0.902820782,PH,5,2,1.5803,0.902820782
2490,0.935226975,PH,5,2,1.605,0.935226975
2505,0.88904487,PH,5,2,1.5698,0.88904487
2520,0.931028601,PH,5,2,1.6018,0.931028601
2535,0.901115193,PH,5,2,1.579,0.901115193
2550,0.923943847,PH,5,2,1.5964,0.923943847
2565,0.941655733,PH,5,2,1.6099,0.941655733
2580,0.897441616,PH,5,2,1.5762,0.897441616
2595,0.898228811,PH,5,2,1.5768,0.898228811
2610,0.909118342,PH,5,2,1.5851,0.909118342
2625,0.905444765,PH,5,2,1.5823,0.905444765
2640,0.836434007,PH,5,2,1.5297,0.836434007
2655,0.911873524,PH,5,2,1.5872,0.911873524
2670,0.939556547,PH,5,2,1.6083,0.939556547
2685,0.904395172,PH,5,2,1.5815,0.904395172
2700,0.890750459,PH,5,2,1.5711,0.890750459
2715,0.86411703,PH,5,2,1.5508,0.86411703
2730,0.81413015,PH,5,2,1.5127,0.81413015
2745,0.861624246,PH,5,2,1.5489,0.861624246
2760,0.901246392,PH,5,2,1.5791,0.901246392
2775,0.804421412,PH,5,2,1.5053,0.804421412
2790,0.838008397,PH,5,2,1.5309,0.838008397
2805,0.818066124,PH,5,2,1.5157,0.818066124
2820,0.861886644,PH,5,2,1.5491,0.861886644
2835,0.896392023,PH,5,2,1.5754,0.896392023
2850,0.807963789,PH,5,2,1.508,0.807963789
1650,0.163789548,iSH2,6,2,0.8094,0.163789548
1665,0.167581287,iSH2,6,2,0.815,0.167581287
1680,0.173539732,iSH2,6,2,0.8238,0.173539732
1695,0.164398935,iSH2,6,2,0.8103,0.164398935
1710,0.161961389,iSH2,6,2,0.8067,0.161961389
1725,0.158169651,iSH2,6,2,0.8011,0.158169651
1740,0.16358642,iSH2,6,2,0.8091,0.16358642
1755,0.16521145,iSH2,6,2,0.8115,0.16521145
1770,0.179498178,iSH2,6,2,0.8326,0.179498178
1785,0.182274272,iSH2,6,2,0.8367,0.182274272
1800,0.170357381,iSH2,6,2,0.8191,0.170357381
1815,0.181868014,iSH2,6,2,0.8361,0.181868014
1830,0.173268894,iSH2,6,2,0.8234,0.173268894
1845,0.175774149,iSH2,6,2,0.8271,0.175774149
1860,0.176383536,iSH2,6,2,0.828,0.176383536
1875,0.182545111,iSH2,6,2,0.8371,0.182545111
1890,0.19134736,iSH2,6,2,0.8501,0.19134736
1905,0.20184235,iSH2,6,2,0.8656,0.20184235
1920,0.202654865,iSH2,6,2,0.8668,0.202654865
1935,0.181529466,iSH2,6,2,0.8356,0.181529466
1950,0.215993658,iSH2,6,2,0.8865,0.215993658
1965,0.193717196,iSH2,6,2,0.8536,0.193717196
1980,0.190534845,iSH2,6,2,0.8489,0.190534845
1995,0.203264251,iSH2,6,2,0.8677,0.203264251
2010,0.21389466,iSH2,6,2,0.8834,0.21389466
2025,0.224525069,iSH2,6,2,0.8991,0.224525069
2040,0.206785151,iSH2,6,2,0.8729,0.206785151
2055,0.201029834,iSH2,6,2,0.8644,0.201029834
2070,0.209832084,iSH2,6,2,0.8774,0.209832084
2085,0.204347605,iSH2,6,2,0.8693,0.204347605
2100,0.237796153,iSH2,6,2,0.9187,0.237796153
2115,-0.032465729,iSH2,6,2,0.8084,-0.032465729
2130,-0.083185774,iSH2,6,2,0.7877,-0.083185774
2145,-0.12778021,iSH2,6,2,0.7695,-0.12778021
2160,-0.145912013,iSH2,6,2,0.7621,-0.145912013
2175,-0.131455575,iSH2,6,2,0.768,-0.131455575
2190,-0.094456895,iSH2,6,2,0.7831,-0.094456895
2205,-0.157183135,iSH2,6,2,0.7575,-0.157183135
2220,-0.066279093,iSH2,6,2,0.7946,-0.066279093
2235,-0.015314023,iSH2,6,2,0.8154,-0.015314023
2250,-0.091026554,iSH2,6,2,0.7845,-0.091026554
2265,-0.086371091,iSH2,6,2,0.7864,-0.086371091
2280,-0.079510409,iSH2,6,2,0.7892,-0.079510409
2295,-0.102297675,iSH2,6,2,0.7799,-0.102297675
2310,-0.097642212,iSH2,6,2,0.7818,-0.097642212
2325,-0.011148609,iSH2,6,2,0.8171,-0.011148609
2340,-0.041776655,iSH2,6,2,0.8046,-0.041776655
2355,-0.067994263,iSH2,6,2,0.7939,-0.067994263
2370,-0.023889876,iSH2,6,2,0.8119,-0.023889876
2385,-0.037366217,iSH2,6,2,0.8064,-0.037366217
2400,-0.008698365,iSH2,6,2,0.8181,-0.008698365
2415,-0.012373731,iSH2,6,2,0.8166,-0.012373731
2430,0.020949584,iSH2,6,2,0.8302,0.020949584
2445,-0.001347634,iSH2,6,2,0.8211,-0.001347634
2460,-0.024869974,iSH2,6,2,0.8115,-0.024869974
2475,0.00281778,iSH2,6,2,0.8228,0.00281778
2490,-0.068729336,iSH2,6,2,0.7936,-0.068729336
2505,0.003307829,iSH2,6,2,0.823,0.003307829
2520,-0.063828849,iSH2,6,2,0.7956,-0.063828849
2535,0.011883682,iSH2,6,2,0.8265,0.011883682
2550,0.00894339,iSH2,6,2,0.8253,0.00894339
2565,-0.010168511,iSH2,6,2,0.8175,-0.010168511
2580,0.048882362,iSH2,6,2,0.8416,0.048882362
2595,-0.035160997,iSH2,6,2,0.8073,-0.035160997
2610,0.021929681,iSH2,6,2,0.8306,0.021929681
2625,-0.010413536,iSH2,6,2,0.8174,-0.010413536
2640,-0.06725919,iSH2,6,2,0.7942,-0.06725919
2655,-0.061378605,iSH2,6,2,0.7966,-0.061378605
2670,-0.002082707,iSH2,6,2,0.8208,-0.002082707
2685,-0.030750559,iSH2,6,2,0.8091,-0.030750559
2700,0.028790364,iSH2,6,2,0.8334,0.028790364
2715,0.023889876,iSH2,6,2,0.8314,0.023889876
2730,0.035160997,iSH2,6,2,0.836,0.035160997
2745,0.04373685,iSH2,6,2,0.8395,0.04373685
2760,-0.007473243,iSH2,6,2,0.8186,-0.007473243
2775,-0.034670949,iSH2,6,2,0.8075,-0.034670949
2790,0.003552853,iSH2,6,2,0.8231,0.003552853
2805,-0.004777975,iSH2,6,2,0.8197,-0.004777975
2820,0.019234413,iSH2,6,2,0.8295,0.019234413
2835,-0.047167192,iSH2,6,2,0.8024,-0.047167192
2850,-0.031485632,iSH2,6,2,0.8088,-0.031485632
1650,-0.013605353,PH,6,2,0.8818,-0.013605353
1665,0.009616898,PH,6,2,0.8995,0.009616898
1680,0.066294936,PH,6,2,0.9427,0.066294936
1695,0.017620047,PH,6,2,0.9056,0.017620047
1710,-0.001666229,PH,6,2,0.8909,-0.001666229
1725,-0.016360535,PH,6,2,0.8797,-0.016360535
1740,0.00476253,PH,6,2,0.8958,0.00476253
1755,-0.005733403,PH,6,2,0.8878,-0.005733403
1770,0.001351351,PH,6,2,0.8932,0.001351351
1785,0.025754395,PH,6,2,0.9118,0.025754395
1800,0.015258462,PH,6,2,0.9038,0.015258462
1815,0.084662818,PH,6,2,0.9567,0.084662818
1830,0.137929677,PH,6,2,0.9973,0.137929677
1845,0.259157701,PH,6,2,1.0897,0.259157701
1860,0.300616636,PH,6,2,1.1213,0.300616636
1875,0.334859617,PH,6,2,1.1474,0.334859617
1890,0.30153503,PH,6,2,1.122,0.30153503
1905,0.38117292,PH,6,2,1.1827,0.38117292
1920,0.410430333,PH,6,2,1.205,0.410430333
1935,0.381435319,PH,6,2,1.1829,0.381435319
1950,0.477210706,PH,6,2,1.2559,0.477210706
1965,0.367265809,PH,6,2,1.1721,0.367265809
1980,0.408331147,PH,6,2,1.2034,0.408331147
1995,0.466189976,PH,6,2,1.2475,0.466189976
2010,0.410036736,PH,6,2,1.2047,0.410036736
2025,0.505812123,PH,6,2,1.2777,0.505812123
2040,0.447428496,PH,6,2,1.2332,0.447428496
2055,0.478653897,PH,6,2,1.257,0.478653897
2070,0.445854107,PH,6,2,1.232,0.445854107
2085,0.419745474,PH,6,2,1.2121,0.419745474
2100,0.530346366,PH,6,2,1.2964,0.530346366
2115,0.429454211,PH,6,2,1.2195,0.429454211
2130,0.513684072,PH,6,2,1.2837,0.513684072
2145,0.469601155,PH,6,2,1.2501,0.469601155
2160,0.514208869,PH,6,2,1.2841,0.514208869
2175,0.473143532,PH,6,2,1.2528,0.473143532
2190,0.489543427,PH,6,2,1.2653,0.489543427
2205,0.483114668,PH,6,2,1.2604,0.483114668
2220,0.539267909,PH,6,2,1.3032,0.539267909
2235,0.590960378,PH,6,2,1.3426,0.590960378
2250,0.490068224,PH,6,2,1.2657,0.490068224
2265,0.527328785,PH,6,2,1.2941,0.527328785
2280,0.533232747,PH,6,2,1.2986,0.533232747
2295,0.520637628,PH,6,2,1.289,0.520637628
2310,0.489543427,PH,6,2,1.2653,0.489543427
2325,0.50463133,PH,6,2,1.2768,0.50463133
2340,0.470913146,PH,6,2,1.2511,0.470913146
2355,0.474193125,PH,6,2,1.2536,0.474193125
2370,0.420663868,PH,6,2,1.2128,0.420663868
2385,0.510010496,PH,6,2,1.2809,0.510010496
2400,0.437326161,PH,6,2,1.2255,0.437326161
2415,0.437063763,PH,6,2,1.2253,0.437063763
2430,0.449134086,PH,6,2,1.2345,0.449134086
2445,0.459498819,PH,6,2,1.2424,0.459498819
2460,0.393112044,PH,6,2,1.1918,0.393112044
2475,0.466058777,PH,6,2,1.2474,0.466058777
2490,0.383272107,PH,6,2,1.1843,0.383272107
2505,0.437194962,PH,6,2,1.2254,0.437194962
2520,0.417646287,PH,6,2,1.2105,0.417646287
2535,0.385502493,PH,6,2,1.186,0.385502493
2550,0.458055628,PH,6,2,1.2413,0.458055628
2565,0.416203096,PH,6,2,1.2094,0.416203096
2580,0.405707163,PH,6,2,1.2014,0.405707163
2595,0.414497507,PH,6,2,1.2081,0.414497507
2610,0.39061926,PH,6,2,1.1899,0.39061926
2625,0.449790081,PH,6,2,1.235,0.449790081
2640,0.338926791,PH,6,2,1.1505,0.338926791
2655,0.319509315,PH,6,2,1.1357,0.319509315
2670,0.367265809,PH,6,2,1.1721,0.367265809
2685,0.371726581,PH,6,2,1.1755,0.371726581
2700,0.340894778,PH,6,2,1.152,0.340894778
2715,0.396129625,PH,6,2,1.1941,0.396129625
2730,0.300747835,PH,6,2,1.1214,0.300747835
2745,0.37500656,PH,6,2,1.178,0.37500656
2760,0.28277355,PH,6,2,1.1077,0.28277355
2775,0.350603516,PH,6,2,1.1594,0.350603516
2790,0.355589084,PH,6,2,1.1632,0.355589084
2805,0.307045395,PH,6,2,1.1262,0.307045395
2820,0.341681973,PH,6,2,1.1526,0.341681973
2835,0.27962477,PH,6,2,1.1053,0.27962477
2850,0.308619785,PH,6,2,1.1274,0.308619785
1650,0.271176991,iSH2,7,2,0.968,0.271176991
1665,0.285937686,iSH2,7,2,0.9898,0.285937686
1680,0.284244946,iSH2,7,2,0.9873,0.284244946
1695,0.274968729,iSH2,7,2,0.9736,0.274968729
1710,0.269755089,iSH2,7,2,0.9659,0.269755089
1725,0.28526059,iSH2,7,2,0.9888,0.28526059
1740,0.288239813,iSH2,7,2,0.9932,0.288239813
1755,0.291693003,iSH2,7,2,0.9983,0.291693003
1770,0.303068218,iSH2,7,2,1.0151,0.303068218
1785,0.303813023,iSH2,7,2,1.0162,0.303813023
1800,0.294062839,iSH2,7,2,1.0018,0.294062839
1815,0.318641428,iSH2,7,2,1.0381,0.318641428
1830,0.334553187,iSH2,7,2,1.0616,0.334553187
1845,0.345589853,iSH2,7,2,1.0779,0.345589853
1860,0.334282348,iSH2,7,2,1.0612,0.334282348
1875,0.340511632,iSH2,7,2,1.0704,0.340511632
1890,0.314308013,iSH2,7,2,1.0317,0.314308013
1905,0.324599874,iSH2,7,2,1.0469,0.324599874
1920,0.337803248,iSH2,7,2,1.0664,0.337803248
1935,0.360012,iSH2,7,2,1.0992,0.360012
1950,0.343490855,iSH2,7,2,1.0748,0.343490855
1965,0.364480835,iSH2,7,2,1.1058,0.364480835
